Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,"Iran, Islamic Rep.",IRN,0.375793404814308,0.469909637972364,0.519420857882994,0.521555386582813,0.485730616202946,0.487646791636361,0.505505557210866,0.511552343067941,0.48818446570623,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Iraq,IRQ,0.340191768846199,0.282454563710276,0.276512150190575,0.262315887348507,0.248035594673165,0.275863538931219,0.288880563792178,0.294191059007501,0.30265535931267,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Ireland,IRL,0.302971735841836,0.211642763786438,0.120168423855451,0.100696039081708,0.104078554453228,0.0920871592694199,0.0843212865070171,0.076528606936974,0.067629932010892,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Israel,ISR,0.288310083047894,0.273218184715534,0.193228886354409,0.1931942994627,0.181821596673977,0.176164421069308,0.15776330732934,0.154850837832611,0.14691560172039,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Italy,ITA,0.16656868100645,0.151786956596114,0.115166135214623,0.117893149780508,0.114831585392639,0.111541116020465,0.109071262781327,0.105987090019702,0.103245970438597,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Jamaica,JAM,0.358889704946739,0.405746664780914,0.26484078100869,0.258678544650106,0.271756648900321,0.257508066250153,0.300444564877267,0.291037029269176,0.224606569747878,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Japan,JPN,0.24901531992924,0.238085294100129,0.222897402782416,0.212448482710134,0.208446854573895,0.202542223127463,0.194301600359825,0.188507310537918,0.185749590005508,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Jordan,JOR,0.361372627295259,0.373431568781766,0.286382886549034,0.276739410724176,0.265120330264672,0.272235191055179,0.253643777170278,0.233519610480158,0.2139493084785,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Kazakhstan,KAZ,0.821407316571007,0.599201573669506,0.379053152908782,0.341979085086886,0.358469685982627,0.365477431540118,0.354348837040142,0.319853309910575,0.339767124247549,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Kenya,KEN,0.0655521855337481,0.0749707743131623,0.0795511359775479,0.0820956063545036,0.0840881147413569,0.0842809665566857,0.0764278434483872,0.0735703774055695,0.0736386892411336,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Kiribati,KIR,0.144536871119721,0.161759573685905,0.219313776741564,0.198763386407841,0.17315594041457,0.214414920925761,0.208740915029359,0.203154602184941,0.15807166118815,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,"Korea, Rep.",KOR,0.416142705021856,0.377693493461504,0.278252177282263,0.279733383691996,0.275130858288466,0.271355935633692,0.265377308975762,0.252117605344436,0.236309488984467,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Kuwait,KWT,0.457168233100262,0.433254279148071,0.40010861917148,0.413766220939342,0.412635725299212,0.428312460041834,0.428654872861983,0.428342480926265,0.444701313592587,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Kyrgyz Republic,KGZ,0.850368427282889,0.260530088344099,0.302440816018445,0.303516611945753,0.274157509808858,0.255350032629219,0.294800642773744,0.249694772000476,0.243757717633114,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Lao PDR,LAO,0.0593180010676903,0.0573552933857419,0.102208530698718,0.194662007122429,0.321775404449565,0.365293998723846,0.354806713209377,0.328011025567073,0.32650547780767,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Latvia,LVA,0.388814022925589,0.195030966841792,0.124353480364549,0.120255018055282,0.114733195230378,0.110610029950165,0.11635682932153,0.11246627802762,0.106693896174968,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Lebanon,LBN,0.292542665600554,0.312843047666165,0.260600999257904,0.278645170740113,0.281877898910447,0.293605276728146,0.281091999620278,0.296630531767177,0.301096226728822,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Lesotho,LSO,0.545337755377613,0.453923461961095,0.38755106124541,0.343045063364386,0.328316646029341,0.382968789674371,0.36838442510099,0.377540541994512,0.410062831261384,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Liberia,LBR,0.109347252892424,0.0778410644900851,0.150860597098469,0.156235007022379,0.177792125607222,0.157456987752877,0.138253788920751,0.144217327029155,0.152969506182914,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Libya,LBY,0.323300330867906,0.432648283908127,0.672155108947903,0.586882526128294,0.565166196735964,0.456353578454033,0.439050761741257,0.472165312731859,0.920993143810277,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Lithuania,LTU,0.411093842871581,0.184387407868536,0.105423959420092,0.105277197538877,0.103949711352544,0.0998507293900699,0.0996981147277436,0.0959348147868607,0.0956150171757671,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Luxembourg,LUX,0.358297901177434,0.169670691543921,0.131418646169883,0.121708511823681,0.112287501170533,0.112839802880878,0.11537083374218,0.114260969575261,0.0953171698237472,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Madagascar,MDG,0.0374241117382833,0.0586536998162736,0.074765969588572,0.0790930758569952,0.0736733763063979,0.0775528727842222,0.0713497244468872,0.0812136458549127,0.061131445995756,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Malawi,MWI,0.0697138232321335,0.0602110108298816,0.0379917159105731,0.0385092824762636,0.0421924918021022,0.0462405164545264,0.0511176748028281,0.0495097296756295,0.0490062332830428,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Malaysia,MYS,0.254845482011974,0.292060841919818,0.28691403954015,0.272972795141349,0.256298791500623,0.235354985000024,0.240785274919121,0.233884642815481,0.247643937526876,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Maldives,MDV,0.0783461052217126,0.119925047744246,0.17600682127733,0.167297235603565,0.171818990354233,0.169277529567234,0.178948246608791,0.18775367901295,0.203500780973825,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Mali,MLI,0.0322309604799805,0.0542539610559789,0.0798260085489864,0.0791979384389574,0.07626922394349,0.0771267640873879,0.078461787205522,0.0762452727238411,0.0813811163342594,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Malta,MLT,0.353536548721333,0.173051549997204,0.126902193706499,0.0814225099617954,0.0642726483763326,0.065212114023979,0.0619588722803577,0.0617910701691871,0.0653358592674056,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Marshall Islands,MHL,0,0.536090698357604,0.645617719020488,0.641989367313495,0.629371445528066,0.618313798134227,0.592251587237374,0.540926829044111,0.402133761408959,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Mauritania,MRT,0.0781353988017396,0.08546413265471,0.112809621437747,0.125301160063344,0.107794111878135,0.133780809803917,0.13921865833104,0.138927245214298,0.140243039356801,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Mauritius,MUS,0.12282836028123,0.15380532675551,0.14518345111771,0.140423781757767,0.137748062577152,0.137090677033418,0.130530601655277,0.12808403816379,0.13360121540743,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Mexico,MEX,0.186994493156157,0.185254063076163,0.180656175167699,0.179476974788429,0.178131752240769,0.174162912434565,0.160140209253732,0.163044580954679,0.151304102638817,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,"Micronesia, Fed. Sts.",FSM,0,0.462705992191202,0.357988141026,0.351637656092257,0.35525672588469,0.351398529114167,0.354033419243857,0.341070323418642,0.252350613784441,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Moldova,MDA,0.644716289512808,0.400577789554923,0.231819184967241,0.241907524616354,0.234695229594155,0.223102422429771,0.227441945897656,0.229027589186646,0.241004771858452,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Mongolia,MNG,0.930890279909858,0.647442541841879,0.438619931406843,0.409005335052575,0.423318574095499,0.431660977971568,0.440954613560669,0.448593493293571,0.4301716574514,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Montenegro,MNE,..,0.171050667869058,0.170560478208148,0.175430362845097,0.155351314064549,0.156376555272814,0.164134888447866,0.164085316928895,0.188236666160651,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Morocco,MAR,0.198175271917358,0.224688708690238,0.2128888767637,0.209832904558999,0.208493891554526,0.207426058785104,0.205316207542903,0.220345107862449,0.223116508102651,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Mozambique,MOZ,0.155801249049217,0.110544834002813,0.128994679594488,0.136425948184433,0.1722992645367,0.165981781759533,0.153960678062205,0.164810946687688,0.153890544892286,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Myanmar,MMR,0.132258166061401,0.153273803017542,0.0671354078320418,0.0701116101067603,0.0760648287792486,0.106536384066209,0.101138664771769,0.0983992089690139,0.107805307232119,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Namibia,NAM,..,0.135904687901739,0.141924071043509,0.1432232122703,0.143683533275688,0.147692325879041,0.14805657653474,0.150600485281238,0.150075810724427,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Nauru,NRU,0.606401592007047,1.36168944555036,0.423714024275001,0.441285152678529,0.409777636971773,0.464958512602968,0.452184927091898,0.411951150114431,0.314426263256927,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Nepal,NPL,0.0265906824591552,0.0560575070665909,0.0711640873534389,0.0689609669667612,0.102578768831308,0.116307636375865,0.123338096410713,0.10587121208219,0.116958546731389,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Netherlands,NLD,0.235410089249397,0.181790314024886,0.144150297511781,0.148537146673209,0.146388931446084,0.139745721467991,0.132727356521567,0.125500767397012,0.116595765770121,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,New Zealand,NZL,0.217176348627579,0.211727181690668,0.159285000321069,0.155042631710854,0.144369655664509,0.147424186040135,0.140196990371069,0.143720296199526,0.133093128543322,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Nicaragua,NIC,0.111066725411568,0.155057312984162,0.117829194239727,0.124918665116088,0.122269571059356,0.117250528035745,0.11230044518056,0.118115242356955,0.107347769669289,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Niger,NER,0.0483332135850033,0.0481812619192404,0.0767279614152764,0.07195939298297,0.067558510759892,0.058345258129513,0.0560035611057664,0.0583452975296063,0.0573572156692402,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Nigeria,NGA,0.20523880112223,0.233753309049188,0.103279285429588,0.0944158969168454,0.0987029341419,0.0958495992943764,0.0985075485717839,0.101392560206746,0.0967106124920706,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,North Macedonia,MKD,0.319329250285453,0.347249288224005,0.208214229655347,0.192381417911278,0.182355203608408,0.192672037208186,0.175047716236667,0.192830304885158,0.172833380104633,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Norway,NOR,0.12068289864259,0.0981416490546524,0.0907381261352092,0.0905347479169919,0.0879144160847573,0.0849257769106783,0.0829302793459669,0.0800741026305526,0.0779143543584643,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Oman,OMN,0.191011336861058,0.25239426716776,0.416370854432088,0.418845409084657,0.410469489904134,0.40602611847122,0.421750075340591,0.428714421210683,0.416158793075574,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Pakistan,PAK,0.158814447586806,0.179846705465219,0.159247272501117,0.162627123599209,0.168362646943197,0.176905716204684,0.156697330623793,0.15061334214167,0.152569399732737,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Palau,PLW,0,0.713994696238354,0.658831104449481,0.553729811343363,0.568011112149684,0.603299452383564,0.596405589277072,0.606370914422358,0.477378714256012,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Panama,PAN,0.0965154402189769,0.11414105499671,0.095764687993217,0.0893244465377625,0.0854497461987265,0.0770051083416084,0.0726736874905084,0.0929312824785507,0.0825686021091522,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Papua New Guinea,PNG,0.175827778668804,0.153313589579514,0.171196499104575,0.175292197988405,0.171158113715426,0.163888727062252,0.179753291885035,0.180593979910581,0.137150485169224,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Paraguay,PRY,0.0515395072469971,0.0691018859946809,0.0652077238723468,0.0716567961418575,0.0776288568085653,0.0815659248072134,0.0834157623024058,0.08116264621214,0.0765214385253736,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Peru,PER,0.150080739093882,0.140348977026974,0.123916006240177,0.123140761305321,0.123466746266114,0.114955941637436,0.111210080894626,0.113519723249588,0.104203482077457,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Philippines,PHL,0.14434856436371,0.190597487625678,0.133680018487997,0.137018598943009,0.139287093067324,0.143793407971766,0.140955696350221,0.139275433155949,0.140841868479178,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Poland,POL,0.7048359987552,0.412694121835285,0.245077860301777,0.237537051745113,0.239282630445338,0.237428569045524,0.223377791145825,0.202331828983481,0.195494084981221,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Portugal,PRT,0.151457414131924,0.171055406024634,0.125801961024974,0.134136952704375,0.128430965096899,0.135744213759302,0.122540547650208,0.107524794761994,0.102546337724405,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Qatar,QAT,0.398080795770785,0.476938295234509,0.298300123092003,0.295311977418322,0.292771064927348,0.298606206251772,0.293707002633529,0.29969490685233,0.304122746237007,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Romania,ROU,0.453366107508898,0.265445343273394,0.12683054168873,0.125996015781982,0.119606452995806,0.114595995721329,0.109510213820007,0.1036978010958,0.0999712350654648,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Russian Federation,RUS,0.488275775716972,0.525260717182544,0.303786550529176,0.306170100858076,0.301540695396241,0.300474209219541,0.304449234777254,0.305539445777803,0.298149534127389,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Rwanda,RWA,0.0648143083011343,0.0791643026058819,0.0386315932829229,0.0415004766208591,0.0416110185354054,0.043791689760732,0.0451087515346141,0.0426158604482647,0.0420036068269646,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Samoa,WSM,0.131873987869832,0.17625881197403,0.165802881156139,0.178909732659039,0.175952340086425,0.179490598674445,0.175991863034731,0.188815480748682,0.144389215119878,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Sao Tome and Principe,STP,0.0973706856975365,0.096416277458875,0.115983432566714,0.118441072296835,0.117257967933659,0.117613792889855,0.115279513240804,0.115222239818595,0.112995913596026,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Saudi Arabia,SAU,0.253768013788488,0.286485493558089,0.35758002308704,0.357768357962241,0.34869035908094,0.338474327354577,0.314746336143651,0.310859391089844,0.314318639310398,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Senegal,SEN,0.103071609499187,0.13178984186561,0.173852742306429,0.177050675796968,0.181660075260804,0.163590090880816,0.159932183275314,0.184744842516697,0.158319531392872,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Serbia,SRB,..,0.578432749747058,0.31586400850815,0.361434279610882,0.359191743243671,0.357137764992591,0.333471086190209,0.318502720338839,0.323459971203258,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Seychelles,SYC,0.142393969923068,0.175444815153004,0.196969061004878,0.197915364718057,0.199764884805673,0.188460322889785,0.189533526722912,0.17754063696455,0.202304964961119,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Sierra Leone,SLE,0.051012337554124,0.0692109097879006,0.081116500563634,0.0972597822730611,0.0987329966824756,0.0910318989493629,0.0819831556720423,0.0775252768531976,0.0797823751988755,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Singapore,SGP,0.209545727209309,0.153727541733445,0.0761425429717671,0.0756624831041013,0.0722983689040853,0.0727982293956262,0.0671861969220516,0.0662227949311873,0.0666644152717558,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Slovak Republic,SVK,0.605571653802177,0.3879429247063,0.176254003977372,0.169331825501678,0.170121803106439,0.176172924511987,0.166465625811361,0.152682310516185,0.147779023875206,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Slovenia,SVN,0.265110881642154,0.239961155911635,0.165722213411025,0.162472668892868,0.166593471645767,0.161462965324187,0.15402153428345,0.144468105071272,0.137753558995451,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Solomon Islands,SLB,0.196034183382871,0.234636602985703,0.203232251269689,0.178409443206484,0.165685952279131,0.159070965944777,0.157916018619654,0.157213798655517,0.119207216351811,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Somalia,SOM,..,0.0628056865969026,0.0356366801684835,0.0324277125657946,0.030858529766781,0.0282009612796441,0.0274326683081371,0.0264555038344355,0.0273460374515965,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,South Africa,ZAF,0.562323399860031,0.539553081584799,0.550886148319256,0.515519617115974,0.51286307168178,0.518344594950184,0.515594198838919,0.522423686453165,0.489149034738741,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Spain,ESP,0.176386398428737,0.182741759530757,0.12709357650597,0.130119753765449,0.121865924105453,0.126196459405552,0.120418195122668,0.110541252734646,0.104281208139427,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Sri Lanka,LKA,0.0514686146501498,0.0881166867994082,0.0650838295088793,0.0688341555822389,0.0788948419566619,0.0740203376464092,0.0678149490407311,0.073409429515696,0.0717727563227622,..,..,..
