Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,St. Kitts and Nevis,KNA,0.196188043493831,0.201728810724715,0.169915763512491,0.175541510187484,0.173875192432028,0.172357016473617,0.170501411121334,0.167362258030329,0.184539857568266,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,St. Lucia,LCA,0.0829890591386407,0.125579398853504,0.139948664767443,0.138507051893864,0.135065497196137,0.137214819792555,0.132611254913788,0.135178342420526,0.16719800763272,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,St. Vincent and the Grenadines,VCT,0.100016209728575,0.138557295023816,0.178935942820373,0.160423782693278,0.159474110866303,0.138655777031421,0.150626946852359,0.139435600963786,0.13542505525035,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Sudan,SDN,0.0815052223863529,0.0470157315642942,0.101980959215308,0.115692148710314,0.124842416385751,0.124403637885075,0.128368562728442,0.134019866713412,0.130676493470961,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Suriname,SUR,0.251109885871983,0.193133689345679,0.188117200025104,0.20250314652614,0.23100543422203,0.188145048594037,0.157432586130257,0.192609806744136,0.224441164504969,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Sweden,SWE,0.155946173857388,0.126323179560158,0.0697697043261169,0.0669897636949165,0.0649112616662592,0.0624306652406767,0.0576229793891188,0.0550042348203891,0.0539916631678011,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Switzerland,CHE,0.099888564781938,0.0894873276514258,0.0632115906034554,0.0610909518186278,0.0607342504009008,0.0584562483818982,0.0550424099008554,0.0542684778359455,0.0518059402385801,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Syrian Arab Republic,SYR,0.705873842040501,0.546140394995148,0.395502115229725,0.391914899045952,0.405781209012444,0.43069963454447,0.466094900661389,0.436676650818331,0.411301208794451,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Tajikistan,TJK,0.489060745980631,0.256519443000649,0.184843847324938,0.186566921608257,0.195585958140489,0.224514850521304,0.250019641354157,0.257758988504905,0.256894552434884,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Tanzania,TZA,0.0415428695701906,0.0481060683896911,0.0683101543268753,0.0685341282013686,0.0634213724500292,0.0650529670827867,0.0635826035030094,0.0748070854635925,0.0707707488585373,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Thailand,THA,0.184764446180542,0.230704797423491,0.203146625966619,0.202607517471143,0.195196101476199,0.186823508514697,0.177473304162527,0.180358363919245,0.185686371282521,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Timor-Leste,TLS,0,0,0.0856395842080748,0.0809755091624984,0.0929758926990286,0.103930842442113,0.0950248740188906,0.0932248765252624,0.0510279511037074,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Togo,TGO,0.112599562623087,0.117740568535629,0.0943342670138411,0.102793830014854,0.124570608641852,0.104866338429839,0.108554490418802,0.115385736347173,0.111872016455169,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Tonga,TON,0.21406794178216,0.190113626749952,0.174498309396351,0.16715370447431,0.176827813501234,0.183573348201064,0.184922938460795,0.22098020165768,0.160810256596605,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Trinidad and Tobago,TTO,0.877938948477201,0.390637574877923,0.409427653849907,0.399447402939494,0.370767209470918,0.388040308815017,0.380517179128909,0.367015526144434,0.361984091999772,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Tunisia,TUN,0.26373786201829,0.23832018906693,0.216164183385327,0.218594593075345,0.20722760239572,0.205531718318694,0.202101984088719,0.199083512162107,0.205505026405724,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Turkiye,TUR,0.204948044141971,0.222305556089951,0.178281592581989,0.173831858815273,0.179183068658782,0.185144268823854,0.178015120321695,0.170029577168095,0.170538910342002,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Tuvalu,TUV,0.234913992361027,0.214331136491451,0.201783269323439,0.16554738366691,0.152609195286634,0.152934340362068,0.172390556930341,0.153177232646665,0.118664951160607,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Uganda,UGA,0.041406423797682,0.0363592114141956,0.0457341430097986,0.0498213161260322,0.0499112688722107,0.0506041037151629,0.0539963500079059,0.0513906263379124,0.0476630217318967,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Ukraine,UKR,0.579813705677961,0.578995408524362,0.320389829017418,0.285396096770529,0.294033388993799,0.249196268948819,0.255504632350614,0.232879628982137,0.229576018176186,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,United Arab Emirates,ARE,0.269166664056101,0.262059013710667,0.333644042664188,0.327120004403029,0.317797593222744,0.302154890157918,0.27071050846468,0.285301619285624,0.304132022724051,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,United Kingdom,GBR,0.276021503997337,0.201152539496273,0.126009172206616,0.11896142500299,0.111213043756293,0.103996190546615,0.100798554201868,0.0951489021383234,0.0947053539267813,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,United States,USA,0.437150093415462,0.371777824786801,0.25375216820287,0.240868701505089,0.232004331821437,0.222963301822867,0.223545995552112,0.211253589365755,0.193741047930598,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Uruguay,URY,0.08788522026244,0.0888325491319813,0.0667177321782682,0.0680746891687694,0.0656151081513617,0.0603286534200689,0.0645900360771342,0.0665475297558446,0.0687636262469608,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Uzbekistan,UZB,1.50802552067483,1.61741822643207,0.536368488938572,0.473952168575581,0.474319712176443,0.473219296468409,0.459210909404054,0.452387315348302,0.43558410616077,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Vanuatu,VUT,0.145619660459745,0.143381204584514,0.183822924739555,0.15479713271615,0.166581123448149,0.146016525631343,0.178634323069291,0.162693385292499,0.124456169628896,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Viet Nam,VNM,0.119556794685571,0.152603690501303,0.22520662871827,0.234745880627731,0.242426023711492,0.234706888948781,0.271856674507294,0.302405231610333,0.305687047205785,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Zambia,ZMB,0.145151606489511,0.0812414422404586,0.0822193489104572,0.0844995237439576,0.0873350786109741,0.108094557049996,0.119867797269149,0.114532756339798,0.117680898488644,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Zimbabwe,ZWE,0.390239603624969,0.269303036282289,0.241535705941728,0.236311173911624,0.204146288529527,0.183582703276631,0.197861862059091,0.194358277740776,0.172071840819875,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Africa Eastern and Southern,AFE,0.287777303350134,0.276795132803282,0.246765116823839,0.232602812936357,0.228182995213563,0.225804221773113,0.222414793287752,0.221617752113911,0.202939166925058,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Africa Western and Central,AFW,0.141222039334227,0.163359402473704,0.100552703919616,0.0967686949060799,0.0998072495644706,0.0968965069143184,0.0987745303730807,0.101135142740213,0.0987513972991398,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Arab World,ARB,0.254769134547454,0.258217636152636,0.284187003735355,0.279730691900523,0.271859193198987,0.269348664179482,0.259379178765246,0.256549319488726,0.256465377737934,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Caribbean small states,CSS,0.865822987803802,0.693380937979076,0.720226885405449,0.704328394168377,0.665965280183912,0.637595911330753,0.642241669615751,0.629261149447792,0.58457460057327,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Central Europe and the Baltics,CEB,0.513186755652588,0.344408083513558,0.198127684515693,0.193325649757486,0.191618193740203,0.18967373752724,0.179152325999693,0.163506821322553,0.157406803697698,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Early-demographic dividend,EAR,0.251295852902263,0.253516174600955,0.236562041648982,0.227048014377685,0.219569927042336,0.216980444010788,0.212871485850928,0.205979057357855,0.1989114536783,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,East Asia & Pacific,EAS,0.414623519351638,0.36779386966603,0.367465825373458,0.346424841939436,0.330850907887974,0.321315086896376,0.318114597848558,0.310399126311969,0.31092000653845,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,East Asia & Pacific (excluding high income),EAP,0.667118978465749,0.494770139148738,0.44313624675001,0.411686102144517,0.388230676321181,0.374498965840677,0.370329086278208,0.359604691225575,0.360526884885184,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,East Asia & Pacific (IDA & IBRD countries),TEA,0.638019560702289,0.486790206143619,0.442469117266108,0.411278697072073,0.387745457563357,0.373212091545069,0.369269238245763,0.358457621658019,0.359481269722169,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Euro area,EMU,0.216968266591139,0.176102754352125,0.128718721961838,0.128874062027678,0.126492231157491,0.123443676762288,0.118216370900989,0.110700398156343,0.105552646783336,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Europe & Central Asia,ECS,0.329296770313138,0.249415016514056,0.175396093311248,0.171818618512401,0.169513014864209,0.166343541088189,0.16273768978606,0.155859095069566,0.153230930025904,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Europe & Central Asia (excluding high income),ECA,1.34214985414191,1.15835548369037,0.636510053695246,0.610311420863417,0.602709996918375,0.585810060258421,0.582275627053386,0.570343530252781,0.555591927255841,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Europe & Central Asia (IDA & IBRD countries),TEC,0.520148473128919,0.461248518482366,0.271150400693857,0.264545256349567,0.263972882018418,0.260572348626504,0.257788719641269,0.250429351857196,0.246579749619557,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,European Union,EUU,0.25123764921547,0.19368005124676,0.137214379602586,0.136753216049834,0.13450805666777,0.131701304883203,0.125966844246133,0.117604395739089,0.112595368273553,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Fragile and conflict affected situations,FCS,0.356161607611765,0.307392320627301,0.190536368109816,0.170960087997393,0.168043869367996,0.162144040767174,0.162872200413261,0.155851456671562,0.146452270223427,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Heavily indebted poor countries (HIPC),HPC,0.07657668684187,0.0790806935540627,0.0917643212758885,0.093482267063464,0.0942343475109035,0.0930299099312505,0.0932703840567406,0.0948790290534496,0.0904542332631931,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,High income,HIC,0.275100424726837,0.248936484021095,0.182375419291551,0.177997740355927,0.173524902640661,0.168258029278076,0.164538876598545,0.156853794116623,0.149538921789165,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,IBRD only,IBD,0.413860356396164,0.357254436689974,0.326898292277299,0.310950740518819,0.298752718813218,0.291536862106894,0.289161850445916,0.2818871720508,0.280969062159371,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,IDA & IBRD total,IBT,0.392265513786459,0.339776419761398,0.307755971939356,0.29291691594362,0.282285468129767,0.276025113188783,0.273664622895914,0.266812813865172,0.26544857372852,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,IDA blend,IDB,0.269554295963018,0.267202283571411,0.154169349427935,0.148514876798539,0.15372071335773,0.156187984630352,0.14961104752993,0.148200909051242,0.145923323737815,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,IDA only,IDX,0.114888023823774,0.104598848236955,0.0962081794404866,0.0950220923293125,0.0984139991512626,0.101091051564783,0.102038884650175,0.0998977843964396,0.0957538038084635,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,IDA total,IDA,0.186169670393536,0.176088823152823,0.121686555859014,0.118400315190724,0.122270456217874,0.124509608255669,0.122204421832893,0.120108105437281,0.116581254788082,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Late-demographic dividend,LTE,0.509304174623154,0.42459671990081,0.377344400041027,0.358784841624379,0.345096205449952,0.335772029089392,0.332062139526623,0.324461994580629,0.32592147801214,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Latin America & Caribbean,LCN,0.161358192797349,0.16261327002481,0.152051139043266,0.150402183855828,0.14720929011329,0.142328982212333,0.13565764015995,0.133526126694255,0.126880521764337,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Latin America & Caribbean (excluding high income),LAC,0.149997048044196,0.154746567928903,0.144867954536292,0.144408985301734,0.141981704403736,0.137837446103006,0.131547390913277,0.130715720554443,0.126163260242747,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Latin America & the Caribbean (IDA & IBRD countries),TLA,0.160169881774048,0.164682500005025,0.154110803644592,0.152197503864875,0.149074631822443,0.144079405982046,0.137044063302762,0.135097875490436,0.128117152886196,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Least developed countries: UN classification,LDC,0.0679006887053329,0.0821290525273859,0.0900883494175079,0.0892036824618394,0.0929690619157908,0.0958609536339358,0.0964677276728996,0.0943540697171103,0.0893196797889123,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Low & middle income,LMY,0.492870907211502,0.382573908748365,0.341541024261582,0.323201592475316,0.310245927250234,0.303117689858276,0.300526992393762,0.293170043321487,0.291933918831149,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Low income,LIC,0.3693638438068,0.244374243691379,0.128931775493217,0.111387604867186,0.110502452118626,0.127353162764354,0.125511416055874,0.125497561282557,0.11704709807962,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Lower middle income,LMC,0.425287666290531,0.323227704387921,0.26502180352753,0.2512425368655,0.244472444563002,0.240712944630572,0.239371422377889,0.230495821038793,0.224792268662074,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Middle East & North Africa,MEA,0.282075985110564,0.30015900150423,0.321382213602585,0.31594822204675,0.304592820912912,0.302605419978601,0.294446454564748,0.290812898989691,0.289267817899278,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Middle East & North Africa (excluding high income),MNA,0.283671758127453,0.300100949154448,0.308575016473712,0.299585647597947,0.28674958013022,0.289476607402438,0.288995444254656,0.282124475656052,0.276217593737817,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Middle East & North Africa (IDA & IBRD countries),TMN,0.284957044967758,0.301530684151906,0.310299048241968,0.301285561865971,0.288425644276609,0.291140953338241,0.290641904691325,0.283725737375046,0.277640338656371,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Middle income,MIC,0.495311127201634,0.385455489627898,0.345795095844378,0.32744252107149,0.314211191416825,0.306550034062836,0.303915697343295,0.296423635266485,0.29540985427087,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,North America,NAC,0.431814107258084,0.369906944129197,0.256778490354801,0.244654547144402,0.236193918620466,0.227718665827584,0.228071597498864,0.21582435693519,0.198806904636169,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,OECD members,OED,0.307416405433808,0.265876715845938,0.19704595012388,0.191125980272895,0.186538367974386,0.181247547191961,0.17745481300013,0.168863477179277,0.160454680581746,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Other small states,OSS,0.586449320838973,0.498854052261469,0.601440458263069,0.579044129223579,0.571798590003775,0.553715495672904,0.533405210286962,0.507091889395857,0.515538910832933,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Pacific island small states,PSS,0.129401735608328,0.168368303257744,0.161091008128671,0.155071402520964,0.148612316391492,0.151262869240859,0.151804949092353,0.154051548501924,0.128963670669645,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Post-demographic dividend,PST,0.319717279662417,0.272112432670238,0.198724627355566,0.192313975457034,0.187057621050178,0.180874537417592,0.178081090539704,0.169063846106638,0.160628437505907,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Pre-demographic dividend,PRE,0.142382910498866,0.154585523102822,0.11807298673753,0.115234677370504,0.116812614887488,0.118260130809767,0.120570868136009,0.123885755834497,0.118068287283148,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Small states,SST,0.610068854223077,0.514498881249735,0.599738008000104,0.578321603864504,0.566238089928425,0.547358428605848,0.531404203203438,0.508245537133586,0.509290482295683,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,South Asia,SAS,0.242750111547609,0.243195945608659,0.234955641119787,0.221691195845883,0.211493234003151,0.209704962117687,0.208171055841466,0.197353433012343,0.18921928025404,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,South Asia (IDA & IBRD),TSA,0.242750111547609,0.243195945608658,0.234955641119787,0.221691195845883,0.211493234003151,0.209704962117687,0.208171055841466,0.197353433012343,0.18921928025404,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Sub-Saharan Africa,SSF,0.230284563285315,0.231685199803469,0.181182614320123,0.171829755837591,0.171440714936538,0.168934436973876,0.167823508035399,0.168118036229916,0.15621740305663,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Sub-Saharan Africa (excluding high income),SSA,0.230338501413348,0.231729002685507,0.181173854469613,0.171814778757834,0.1714229141158,0.16892164547799,0.167809048543881,0.16811153960919,0.156189183919926,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Sub-Saharan Africa (IDA & IBRD countries),TSS,0.230284563285315,0.231685199803469,0.181182614320123,0.171829755837591,0.171440714936538,0.168934436973876,0.167823508035399,0.168118036229916,0.15621740305663,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,Upper middle income,UMC,0.523409761969651,0.411685321467191,0.379404362894699,0.3598227125041,0.344372244455973,0.335216632661158,0.332316280192275,0.325518843960812,0.325767310053037,..,..,..
CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,World,WLD,0.356745188799041,0.309607071478898,0.268676760191638,0.25860293506518,0.251021933177886,0.245647599627617,0.242972078035862,0.235571281680043,0.229508648009666,..,..,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 06/28/2024,,,,,,,,,,,,,,,
